SYMBOL	foldChange
MAPK13	-0.595574244
BCAP31	-0.286045519
PNMA6A	0.893736148
PDXP	0.529057346
APOBEC3G	-0.477051572
MAPT	0.58271539
IARS2	0.291961243
BMPR1A	0.289412184
DISP1	0.360692037
TLR5	-0.473607655
TPPP	0.638195382
KIF15	0.364223548
CORO1B	-0.28255613
ANP32B	0.29341436
TAP2	-0.336912708
PAGE5	-1.946202336
ZMYND15	-0.515703626
IFITM2	-0.555097293
PDGFB	-0.400019379
IFRD1	0.316863717
PCOLCE2	0.94847739
CMTM8	-0.577925851
TTK	0.411536195
IMMT	0.324454766
MEIS2	0.477616509
BARX1	1.465340652
TFE3	-0.269028024
CXorf21	-0.635487663
TSPAN7	-0.670361257
KIR2DS4	-0.45813979
CMTM7	-0.32069787
PDZD4	0.792974835
GALNT12	0.66641071
PTPRS	0.415853534
CACNA1B	0.953513823
GZMK	-1.065747212
SMAD1	-0.324158211
NR1D1	0.615078845
TPMT	-0.285190252
KIF27	0.400379559
USP1	0.369605404
KIF11	0.3683767
SAMD3	-0.561282475
HSPA4	0.282781096
MMP11	-0.80352674
KLF15	0.754660556
SOX17	-0.547190602
ITGB3	-0.771810434
PANK3	0.289121409
ZNF438	-0.42250058
DDX27	0.372797878
TMEM42	-0.345357591
ELL3	0.4655889
CENPJ	0.359589895
TCF7L2	0.380343607
TPD52	0.78470521
EGLN3	0.884808798
CSF3R	-0.641456527
LRRC29	-0.417965779
RAC2	-0.828668375
JAG1	-0.404196153
MAFA	0.841581609
KCNK13	-0.624411142
WEE1	0.352233042
SASS6	0.27923953
DDX50	0.250684819
LIMA1	-0.435744668
VNN1	-0.857492256
HYAL1	-0.88336461
KCTD2	-0.245422623
TRAPPC6A	-0.396556056
SMARCA2	0.349880395
CHD2	0.251112279
BBS7	0.232147955
ESR1	-0.457950923
KBTBD6	0.291296933
ADPRH	-0.408485365
ZNF658	0.422695764
CCAR1	0.371761714
LCK	-0.666874903
TRAF1	-0.504394144
TNIP2	-0.27197343
CNKSR1	0.604178268
REM1	-0.639448884
VDAC1	0.252631561
EEA1	0.339577394
BAHD1	0.248716593
REV3L	0.417658655
MRFAP1L1	-0.282046233
NNMT	-0.739858091
RNASE2	-1.025971633
LRRC28	-0.356436584
RFC5	0.230406676
ARL13B	0.329823505
SPRED2	-0.317726035
EMILIN3	1.001837998
WWP2	0.463862987
HRNR	-0.474366436
TGFB1I1	-0.39014153
SULF1	-0.672422434
LTK	0.871101519
EPN3	-0.386285927
KLHL6	-0.485635769
PPARG	-0.64481901
TAP1	-0.469738838
BLCAP	-0.296009437
HES2	0.781817413
SLC38A2	0.475986983
NR1I3	0.379538082
LOXHD1	-0.465497082
CNTFR	1.150612154
PSMD14	0.363021982
RNF32	0.60930016
LILRB4	-0.75817661
CD2AP	0.390129648
CDK5	-0.333207373
LYN	-0.42526721
ATG16L1	0.263969781
KIF12	0.684993239
ELL2	0.416464881
BMPR2	0.344254954
TNF	-0.656494414
SLC16A3	0.586314861
CTSL	-0.424015423
MYBL2	0.403577807
SCRIB	0.28920375
SPAG7	-0.29675059
NR4A3	0.57369769
FBXO44	0.468724373
SIGLEC8	-0.649014142
CD300LB	-0.541085372
CDV3	0.217974402
GRPEL2	0.281006434
STARD5	-0.373793875
ACBD3	0.318033096
ZWILCH	0.287837301
RBM7	0.383416837
PIGH	0.298086316
ALKBH4	-0.24519346
GNPTAB	-0.440345261
ATXN10	-0.266913612
ZNF543	0.291604333
HSPB8	0.99307482
RASA1	-0.270260098
SMAD5	0.238233797
SUV39H2	0.252067339
ZNF714	0.496395322
PRPF18	0.399836668
MRPL30	0.238372819
ZNF486	0.514076243
ASB9	-0.524135054
SETDB2	-0.399939737
PON3	-0.80166366
USP49	0.58393186
BRSK2	0.493449103
MAP4K1	-0.565136939
ITGAX	-0.544783011
NXPH4	0.68248498
RHBDD2	-0.284134674
ITPR2	-0.376122832
KIAA0895	0.530157726
ING5	0.341353022
YES1	0.519367285
OGT	0.320762415
AHCTF1	0.251032165
CECR2	0.548218692
APH1A	-0.289037517
TXNL1	0.40170884
G6PD	-0.321779356
SLC16A12	0.539396625
ZNF224	-0.315141875
ATG4C	-0.251731027
MGAT1	-0.254447088
CALCOCO2	-0.237866151
SLC29A3	-0.34131695
IMPA1	0.375438689
ZNF354C	0.307566274
ZFYVE1	-0.244279158
OVOL2	0.504392322
PYHIN1	-0.655722388
DUSP4	-0.493054689
RPL10A	0.468789081
ANLN	0.400260704
RGS10	-0.643454613
WDR76	0.434063575
KEAP1	0.224146365
SYAP1	0.429460179
MAP3K15	0.586760568
MRVI1	-0.627376524
DNAJB14	0.273678674
UTS2	-0.908569097
PCDHGB5	-0.810634365
PLXNC1	-0.474009609
DCUN1D3	-0.273210875
YIPF1	-0.223896187
PSMA6	0.370227294
ARHGAP22	-0.575833797
CD86	-0.548655981
TAF4	0.245422419
CENPF	0.391155929
HELLS	0.373032597
GNS	-0.403909983
BATF2	-0.679495446
C1orf198	0.380816356
USP13	0.338036238
FMNL1	-0.486455957
HSPA1A	0.752274394
HECTD3	-0.238319591
ASRGL1	0.509955611
SLC12A7	0.468601391
ZNF35	-0.284199685
SNRPD1	0.307660289
VWCE	0.639778712
CEBPZ	0.311782774
FBXL12	0.248417514
ACSS2	-0.273209288
DRP2	-0.559373675
GPD2	0.29389658
MARK2	0.207236367
ZBTB40	0.243546132
POU2F2	-0.585624697
CDCP1	-0.592730821
PLA1A	-0.765049421
TRIM24	0.235656924
NDUFA3	-0.33194855
MEIS1	0.375044739
LYSMD3	0.306131147
H6PD	-0.358144046
FIS1	-0.309188839
HCFC1R1	-0.354995349
DTWD2	0.370268192
DCLRE1A	0.364311757
MYH9	-0.391746577
NOS3	-0.445471125
GPX4	-0.285081225
DNER	0.728027687
ICOS	-0.709182051
COL6A2	-0.666869287
NEDD8	-0.3411125
CCNG1	0.360117521
TMEFF1	0.644889749
ARMC7	-0.293592085
RHOJ	-0.469189746
PRKAG1	-0.224143999
ECH1	-0.263090954
TXNDC9	0.385260781
PHIP	0.321818879
NUTF2	-0.24989504
BRCA1	0.312983685
PEF1	-0.230849823
RPP38	0.240442956
LMTK2	0.272167325
RNPEPL1	-0.334142321
CATSPER1	-0.715595514
FBXL3	0.341969341
LEPROT	-0.334151193
XPO1	0.259598931
ABHD14B	-0.321724364
PRNP	-0.325860379
FAM104A	0.33988043
LASP1	-0.286385731
DBF4	0.298902552
TMTC4	0.370115748
PDE2A	-0.369821616
STIM1	0.336598114
NBL1	-0.563419429
ZWINT	0.366199791
GPR146	0.440128171
LRFN4	0.397527832
AFF4	0.253891451
YIPF5	0.24081008
THRAP3	0.19210857
RBM25	0.332287514
GRB2	-0.199763581
PLEKHH3	0.343185577
MXRA5	-0.735223627
ITGA2B	0.514273064
GLRX	-0.429930052
HEXA	-0.309157103
POPDC2	-0.418463122
SLC2A9	-0.474479423
NEK6	-0.369154034
ATG16L2	-0.395810974
ARID4A	0.307264566
HS3ST5	0.60857512
RAB7B	-0.406112172
UBD	-1.035906303
PPP4C	-0.243886763
PDZD8	0.308251862
CEP68	-0.257098926
SRGAP2	0.203005093
TROAP	0.385621332
TAGLN2	-0.414692444
SLC7A1	0.363559957
TUBB6	-0.309851335
VAPB	0.255192759
MAGEC2	-1.594180942
RICTOR	0.355764018
CABP7	0.557890768
ATOX1	-0.312744706
MSH2	0.288340181
KIRREL3	0.491013726
EFNB1	-0.414815375
SNCB	0.801631318
RAB11A	-0.230503551
ZNF34	-0.405874035
PCSK4	0.458295496
TRAM2	0.396619152
CCDC28B	-0.279464872
SLC23A1	0.430636008
ATP6V1D	-0.269513755
TRAPPC1	-0.500333477
POLK	0.255305313
BDKRB2	-0.538286144
GNB2	-0.205947471
EAF1	0.35052302
ANP32E	0.327036948
SP2	0.220344319
SRRM1	0.24329087
WNT5B	-0.783435903
MYO10	0.394932636
YME1L1	0.248991557
RHPN2	0.680260455
FFAR3	-0.42700633
GHR	0.537960311
RASSF2	-0.382612593
EXOSC8	0.277057008
FARP2	0.334643082
NUMB	-0.220153506
DDHD1	0.283664904
KLRC2	-1.041804911
SLC39A13	-0.293604634
PAOX	-0.380770978
LGALS1	-0.484858386
CMTM6	-0.273657619
PREPL	0.370399054
FMNL3	-0.255511138
RCOR2	0.718138374
DISC1	-0.411163718
TNFRSF17	-0.783092959
SH3BP1	-0.39918922
TGM2	-0.60934296
ALDOC	0.822972748
FTL	-0.468600935
SS18L1	0.273291978
LAMA4	-0.324654658
MLLT1	0.254635531
TMC5	0.545713743
PRCP	-0.304445298
PUS7	0.29325434
RBMS3	-0.436675955
LIN7C	0.236664078
ZNF681	0.503465583
MRPL9	0.256602616
CDKL1	0.418025565
CLDN19	0.336929649
FADS1	0.436229333
IRF3	-0.248480076
NSUN6	0.25806429
AMN	0.545345533
TRAT1	-0.719837525
TFR2	0.591382401
CAND2	0.54529952
RABGAP1L	0.338420074
KPNA5	0.335857991
RAD54L	0.316998018
TBC1D20	-0.23924635
ELK4	0.233915334
STX18	-0.286850371
CD81	-0.261451325
MEIS3	-0.656949856
CEP290	0.340500348
EGR4	0.412466593
SCAMP5	-0.414859389
PLEKHH1	0.536548919
PDLIM7	-0.351128253
CTF1	-0.733427556
MICAL1	-0.363947237
MORF4	0.478661775
TSC22D3	-0.411553291
SH3TC2	0.283952737
TNFSF15	-0.638308809
MGST2	-0.333526167
BCOR	0.251902776
CA14	0.495324391
WFS1	-0.310130231
CHMP2A	-0.253389243
C9orf72	0.381616285
RAB5B	-0.200556194
RCOR3	0.27048018
SEMA4G	0.458588246
FRG1	0.478858441
ILF3	0.18291792
SFXN2	0.42792402
HSPB1	0.452833368
CHD7	0.451394702
MAGI1	-0.346031415
HMOX1	-0.689490587
ZNF169	0.343490827
PRAF2	-0.275177286
SAP18	-0.252392287
KDR	-0.366988575
ZNF394	-0.214384207
ZNF75A	0.26653548
NR2C1	0.226032252
ZFR	0.282237747
COL9A1	1.181159113
INSIG1	0.399250892
MYO1C	-0.268111539
ATAD2	0.45882608
AFP	-0.535671135
CCT7	0.257317305
IFNGR2	-0.324367885
BCL2L1	-0.263083739
PLEKHF1	-0.565133594
NR1H3	-0.326078827
RASA3	-0.329628162
C3orf18	-0.330818058
TAS2R5	0.532424398
LRRC59	0.251635303
NFAM1	-0.514546753
RNF165	0.577714014
RAP2B	-0.249299237
GNB4	0.379857757
FH	0.421328915
EFCAB2	0.371033396
IFI27	-0.840782525
MUC15	-1.454186586
TNFRSF10C	-0.4739313
TMEM17	0.309145586
SIGLEC11	-0.663580369
OLIG2	0.427148802
SCP2	-0.210753027
FAS	-0.625361304
SLC23A3	0.47715841
SLC16A14	-0.481653596
U2AF2	0.212487314
DAZAP1	0.191151033
ADAMTS16	-0.83850515
PARD6B	0.623055104
SFMBT1	-0.322860855
MXRA7	-0.324579818
PHOSPHO1	1.048728592
DAZAP2	-0.225464227
SATB2	0.688619327
GAS8	0.367716269
YOD1	0.287685662
DLX1	0.563816745
PLCL2	-0.321554838
RCOR1	0.256126532
RAB18	0.302130153
RASGRP4	-0.519023158
WDR66	0.614309189
ZNF496	0.206078901
IHH	1.275392476
ZNF684	0.297886579
S100A11	-0.310898998
C1orf43	0.25864801
DHCR7	0.547868864
ZNF43	0.374089066
POU6F1	0.334835067
SFI1	0.29243642
ARV1	0.263770518
TMEM37	-0.461169755
IFNAR2	-0.251154354
MAPKAPK2	-0.208583188
RP1L1	0.239612395
ZRANB3	0.322808773
GPR142	0.835252768
ASB8	-0.225145482
ZNRF2	0.270746959
PPM1E	0.783465574
GPR34	-0.594786805
TFAP2A	0.843816227
ASAH1	-0.309471267
VPS28	-0.286443995
ST6GALNAC6	-0.29246326
PRTFDC1	0.338593131
SH3BP2	-0.268427404
CTSD	-0.362689357
DNAI1	0.628369336
CLPTM1	-0.237979057
NEK2	0.33027712
OLFM1	0.826195578
GABRA3	-1.091231194
HEATR1	0.274674455
FDX1	0.29712124
LRRC56	0.470713652
FBXL15	-0.353800972
PDE4D	0.475273081
OSCAR	-0.778369881
SOX9	0.670466366
POLR3F	0.285226242
SNX9	-0.270285809
AP2S1	-0.270356547
KCNA4	0.707805671
CRELD2	-0.315498443
SLC35D3	0.51775701
BCKDHA	0.369981244
RAPGEF3	-0.386275449
CES2	-0.322477648
NPPA	0.556561615
UBAP2	0.239781583
SEC23B	0.261055915
GNG11	-0.398776664
DMTF1	0.267620726
RPL3	0.243220281
MAPK11	-0.360027775
DYRK4	-0.380774001
GFRA3	0.673617431
OVGP1	0.430305491
RPL14	0.484555273
CDH8	0.604942032
BTD	-0.304329011
LSM10	-0.24388587
SHKBP1	-0.287054068
NOTUM	1.079498847
HTRA3	-0.612329247
TEP1	-0.260692707
NUCB1	-0.239041323
MAX	-0.182725667
ZDHHC11	0.542886681
POLR3G	0.398149762
MKI67	0.324227267
ARSD	-0.388796252
ZNF490	0.375413868
SYT8	0.681164015
IL15RA	-0.485318345
PALLD	-0.446926982
TMEM68	0.234278254
GPR137	-0.256113112
AKR1B1	-0.356720828
SPARCL1	-0.513816261
SLC39A1	-0.241912515
STK3	0.290284773
XAGE5	-0.878188315
ARIH2	-0.223948922
DEPDC4	0.433630631
PDGFRB	-0.521369737
KPNB1	0.360402566
ZC3H6	0.363638975
PRR5	-0.500357484
CAPZA2	-0.250203258
MSI1	0.876770858
ABCC3	-0.459291943
VDR	-0.498500996
SAMD11	0.762353519
DEF6	-0.46280923
POT1	0.242857984
NUP35	0.287052222
KLF5	0.5876381
GRPR	-0.538737446
GTF3C4	0.239523382
UQCRC1	-0.225228501
NUP155	0.260507621
ADD3	0.299566264
PHYHIP	0.499932663
KLHL24	0.306708609
MSRB3	-0.351436593
DHRS9	-0.590948639
GMIP	-0.321089597
EVPL	0.416765914
RBPMS	-0.450183623
GSS	-0.23225676
RAD1	0.227101653
KCNJ4	0.839795522
INHBC	0.473719785
CCL23	-0.713466552
GPR82	-0.51001626
CDIPT	-0.218124331
GTF2I	0.323720363
TYRO3	0.387157766
C12orf29	0.241763166
NOL3	0.360225985
RAB33B	0.333704879
EFEMP2	-0.311749407
CHMP4B	-0.232414099
ADAM28	-0.538494879
FLT3LG	-0.396752565
BST2	-0.680985426
SEPHS2	-0.239809071
PCDH20	0.576105585
CELSR2	0.496112335
MTDH	0.423945039
APBB1IP	-0.55502026
FARS2	-0.253398885
SPATS2	0.212858951
PDIK1L	0.268258113
CAMK1G	-0.660149446
KCNN1	0.793156665
TXNDC2	-0.438014454
YWHAG	0.361908214
RIF1	0.265270671
ARPC1A	-0.25098079
PYGL	0.54023738
THOC3	0.375315715
ARPC5	0.405344291
USP15	0.19375519
PIGG	-0.295300946
ZNFX1	-0.286486085
WSB2	0.408971844
FCRL3	-0.487252349
TTLL2	0.429912399
WBP11	0.238494162
PFKP	0.538406062
ELP4	-0.224645485
SPINT2	-0.588071841
PCM1	0.283374293
CRK	-0.234636651
KRT16	0.926072717
COMT	-0.312988291
ADAMTS14	-0.62349597
NNT	0.268259812
CDCA3	0.392486612
SEMA7A	-0.484959221
ADCK1	-0.254144369
DNMT3B	0.313926385
PPAT	0.29017917
ZNF551	0.306984113
HSPD1	0.284012954
TCTA	-0.263618557
RNF38	0.261304291
ITGA11	-0.732554422
MRPL47	0.252225103
OIT3	-0.627333983
CAP1	-0.214400723
TSPAN9	-0.373473496
GSPT1	0.218401527
PRTG	0.511667319
ZNF710	-0.212093625
ZNF181	0.335432974
GSTA4	0.369490852
RTN2	-0.420935955
CALM1	-0.272223276
ITIH3	-0.399652751
THRB	-0.522783809
TCIRG1	-0.677586134
SLC29A2	0.474148451
CRYBB3	0.548432781
NUDCD3	-0.239063394
CEL	0.511351932
ATP8B3	0.497464169
CLEC4A	-0.764292876
AKNA	-0.303602036
LRRC19	0.429915551
HSPA4L	0.662743228
PCMT1	0.220234602
CD79B	-0.487622656
ZNF664	0.320651861
CD55	0.469844445
OCLN	0.576510039
GALK2	0.3021828
MALT1	0.245714805
MDM1	0.308705285
SCRN3	0.237165133
RASA2	0.279819813
TAF10	-0.278962013
HSPE1	0.339986325
GRIPAP1	-0.195098553
KIF21A	0.687709726
MDC1	0.340320273
ACYP1	0.36955994
TAF7	0.267767538
CDC14C	0.449087232
FBP1	-0.503461146
HMGCS1	0.356038939
CHRNB1	-0.389044998
BGLAP	-1.089671534
CD40LG	-0.586650619
REEP5	-0.240212126
PITPNA	-0.195255219
MARK4	0.243796387
MCM3	0.312982608
MAP4K5	0.279517562
ADAMTS12	-0.696725366
OR2C1	-0.539542192
LRBA	0.297028421
SEMA3B	0.701012178
GTF2H1	0.254675425
ICAM5	0.747499129
TYMS	0.385197647
RPS6KA5	0.447654954
INHA	0.598455821
PEX11B	-0.260487471
HR	0.753198337
TRPC7	-0.48146673
HLA.B	-0.466074242
PFDN1	-0.206038861
ANXA2P1	0.627152296
CASC3	0.219756635
TIMM17A	0.235731851
UBE2O	0.218893312
COMMD5	-0.299239974
VEPH1	-0.665359868
TBC1D5	-0.244433392
RAB20	-0.455972689
CLPX	0.201845582
CX3CL1	-0.455955194
ARHGAP11A	0.297469572
NT5DC3	0.29509352
ZNF527	0.316385847
OGDHL	0.677165887
NSMCE1	-0.286778704
RRN3	0.268113296
FANCD2	0.302293162
RPS6	0.307123673
CCDC12	-0.277478113
BRWD1	0.239516644
PITPNM3	0.603087774
PTGDR	-0.572389882
HYI	-0.238824683
GPR18	-0.659795545
PLVAP	-0.393609896
MRPL53	-0.258044403
ID4	0.779202125
PLB1	-0.347613063
DDN	0.695223188
XRRA1	-0.368112537
SCRN1	-0.571407528
RBBP4	0.222030677
PDE8A	0.285846113
SMURF2	-0.220571189
CAPNS1	-0.248850005
COL4A4	0.685034228
C1orf147	0.378160234
SLC6A2	0.960205898
UBL4A	-0.244295484
WWTR1	0.284928017
GRN	-0.402022862
FLT4	-0.366476921
CLCF1	-0.450276573
ARSA	-0.344202827
TAF11	0.2103626
TSPAN13	-0.50206407
IBTK	0.41758071
YWHAH	-0.23564774
JUP	-0.334551539
TBC1D10A	-0.333185161
LPP	-0.324589863
S100A1	0.95262726
TRIM68	-0.261186932
TMEM14B	0.33401948
MOSPD1	-0.31187525
MCF2L2	0.290964735
CR1	-0.456266467
ATF4	0.246341055
AQP1	-0.446662186
GUF1	0.258463866
LILRB2	-0.586963564
PLA2G4A	0.483412693
ANKRD13B	0.345219374
GRB7	0.530988826
CD3D	-0.723065559
GPNMB	-0.557108925
TXNDC12	-0.224059366
TGM3	0.65709898
SLC10A3	-0.283231437
PLEK2	-0.475664829
PCBD2	0.258707687
BAIAP3	0.470153767
UPP1	-0.460931576
WDR12	0.279292405
ANKZF1	0.263870531
RPL23A	0.377853742
CTSW	-0.590336544
AKAP12	0.466705657
TSN	0.22619505
TFRC	0.408898525
RGS9BP	0.550036622
WDR1	-0.268066752
RABAC1	-0.271430434
LGALS2	-0.47812711
ADRB3	0.457505218
RHBDL2	0.874396108
FAM71B	0.383558619
SPATA5L1	0.244380412
TAF1A	0.332378649
RSPO3	-1.011523075
DLEU1	0.353903444
PAICS	0.291728754
EPHA8	0.467001803
LPO	0.3606153
PLCB1	0.435674148
DCX	0.420925061
KCTD12	-0.432449398
NDUFB2	-0.247665512
MEGF10	-0.745903501
EIF2B3	0.275113055
DSCAM	0.39826521
NOLC1	0.226757605
RABGGTB	0.268404151
CHMP6	-0.222529148
KCNG2	-0.506794485
CS	0.188050252
IFI35	-0.47643719
TNKS	0.28879709
DUOX2	0.292287599
RAB3IL1	-0.390845464
CRBN	-0.262860287
CREG1	-0.383474432
MCM6	0.254541901
SLC4A5	0.316609163
PFDN4	0.294355139
WDR45	-0.223705834
TM6SF1	-0.423560003
TMED7	0.277132636
CCM2	-0.24743755
TMEM30B	-0.755370387
CA7	0.522165729
BGN	-0.921855872
BCL6B	-0.424855328
RFWD3	0.273038095
DDX59	0.197914112
UNC45A	-0.219891357
TBC1D2	-0.378218178
SHC1	-0.276843949
PAFAH2	-0.215487507
SKIL	0.299178868
DENND1A	0.222882634
SNCA	-0.64186906
DDHD2	0.29573068
AKAP1	0.230528295
TMPRSS5	0.559244536
UTP15	0.255270011
ZNF124	0.302057533
CNIH4	0.281824773
MPP3	0.368053475
RPS6KA1	-0.29039612
HEXB	-0.305851933
RAB41	-0.416520874
STAMBPL1	-0.3922789
COPS7A	-0.255217922
GDI2	0.35954335
CHEK1	0.324746733
ZNF467	-0.447498217
TBRG1	0.342966343
ZBED2	-0.539562746
CDH2	0.652582666
SERPINF2	-0.445877702
MAP3K1	0.342133645
RPL37A	0.338312562
FAM3A	-0.277151265
PSMC5	0.287475579
ATP6AP1	-0.29241436
ARID3B	0.349485791
AMPD3	-0.399561603
SPAG16	0.364391301
TNK1	0.475730664
MRPL28	-0.260594104
DCTD	-0.235776906
SPIN3	0.343624953
BOP1	0.310070161
UCHL1	0.923530487
RAB4A	0.214014836
KLF2	0.489566416
HCP5	-0.583623999
LIMS1	-0.258447987
CHST11	-0.277497387
SLC25A10	0.403838175
EHHADH	0.34544696
KLRB1	-0.64210877
ITGA3	-0.49671219
IL15	-0.438383024
PDE1A	-0.586106685
GLT8D2	-0.50043215
UNC13D	-0.392899969
GNMT	-0.545333314
HCFC2	0.241985485
TPM1	-0.347698191
ADCY4	-0.42960537
KCNG3	0.536321654
ZNF71	-0.28730945
FBN3	0.509440569
AK2	0.189425649
ABCC10	-0.328380411
CTSK	-0.941178685
DGKE	0.377803039
SUZ12	0.298046834
MLF1	0.324911328
CHGA	0.583709739
ACP5	-1.169042613
ZXDC	0.236477277
RPLP1	0.605208005
TUSC2	-0.264015795
CCDC65	0.280765731
PTBP2	0.359810772
LRRC17	-0.609487066
ZNF652	0.196437392
NCKIPSD	0.230040561
CC2D1B	-0.216432579
GNLY	-0.632410637
CCDC43	0.226773533
MRPL4	0.2462367
RNF149	-0.226975075
SLC35D2	-0.209135464
COL4A1	-0.37604176
PTP4A1	0.263163194
LILRA5	-0.604349414
GPR141	-0.466390776
OLR1	-0.650866148
FBXO5	0.296959583
PRKAA2	0.607897985
RPL27A	0.483554282
ZNF713	0.416146803
LOXL1	-0.759337883
CCDC28A	-0.271570085
KNTC1	0.30375853
SLC9A6	-0.21390164
COG7	-0.207326649
SDCCAG8	-0.248117956
HLA.DQB2	-0.748593855
PCCB	0.266035748
CD276	-0.261472739
UPK1B	0.356865762
GLA	-0.289870074
BCKDHB	0.273915835
CITED1	0.594078661
HOXC4	0.41320864
DPM1	0.262743553
RASGEF1C	0.529089684
FCGR3A	-0.648231307
SNRK	-0.22456736
CCIN	-0.650698657
NUP54	0.290110455
KATNA1	0.227652833
MTA1	0.290319905
SYTL5	-0.79553981
LAMC3	0.778743726
CYP27A1	-0.435712627
PRRX2	0.705373638
LILRA2	-0.500550825
NSUN4	0.178651413
PPCS	-0.235627289
AACS	0.286558337
SLC35E4	-0.377662133
SGSH	-0.309385641
CUL3	0.199945234
APOBEC3C	-0.316131265
SMG7	0.203836004
NIPSNAP3B	0.374194229
USP7	-0.188387039
TRIM67	-0.406566582
SGPL1	-0.232587824
CENPH	0.318207273
FAM111B	0.489234249
FRY	0.4013492
STK36	0.317348254
CDK5R2	0.610868922
GALNT9	0.446907342
LRRCC1	0.396711548
NUCB2	0.422667856
ATG9A	0.241411734
PARP9	-0.327650876
NPAS1	0.652811613
APEH	-0.252040063
EIF2S1	0.231102063
CHD5	0.550595783
IGFBPL1	-0.860820203
LRRC32	-0.492255561
CKMT1A	0.649007395
SOX7	-0.449224662
GBA	-0.321257445
ZDHHC7	-0.209165566
HOXB3	0.385970709
INCENP	0.235617643
FANCC	0.278979481
TIGD1	0.353124276
ITGAD	-0.544636323
ATP13A2	-0.227153429
BCAS2	0.235178795
SLCO5A1	0.703154286
TSPAN1	-0.4909476
MSN	-0.272006706
CD248	-0.636983055
SBK1	0.790562224
ST7L	0.256198164
KLRK1	-0.481283196
FMNL2	0.310800904
LRRC3	0.625698709
RAB9A	-0.314218307
TMEM70	-0.199039295
ALMS1	0.240747277
REEP2	0.563537123
AKR1C3	-0.63706015
NSD1	0.190211501
DGKA	-0.248276609
IER3IP1	0.376115966
C16orf46	0.359264409
CYBA	-0.443716601
SLC25A13	0.319367549
DEPDC1	0.361614032
PDCD11	0.220273461
DNAJB2	0.258313871
PRDM12	0.396465576
S100Z	-0.49845228
MANSC1	-0.382542349
FARP1	0.325464796
REEP1	0.710865853
SPOCK2	-0.471802333
CCDC18	0.305179546
OCIAD1	0.230769611
CARD8	-0.1981805
HTR2A	-0.659985107
UNC5C	-0.54890164
RNF4	-0.200787333
IL12A	0.557992279
SRP72	0.281352077
EGLN2	-0.27481971
CCR3	-0.254367618
OR6M1	0.391704903
PARP1	0.243458002
PCNA	0.279451108
SEMA4A	-0.381123267
USP28	0.226637667
RETN	-0.917115771
PTPRB	-0.311064731
ARL6IP4	0.339715615
U2AF1L4	-0.329302217
CAMTA2	-0.214802292
ARMCX5	0.350044464
NRG1	-0.539749999
CDT1	0.32483313
SYK	-0.450271646
MMD	-0.310749906
IL1B	-0.561517538
CCHCR1	0.276553667
CCNB1	0.334920625
TRIM36	0.572052009
TOMM22	-0.249260344
MAST2	0.237330376
KIR2DL3	-0.270608101
TFAP2C	0.836340858
POLR3GL	-0.251818172
MOG	0.486085301
MAEA	-0.200361975
CBX7	-0.311329315
ROBO1	0.387263994
ABCC8	0.530007871
HSD17B7	0.366391157
HOXB4	0.518772084
GNG12	-0.452216692
DNAJC4	-0.276525642
GPR27	0.911202611
PTBP1	0.191325617
ICAM3	-0.539438357
MYO18A	0.349148483
SPTBN2	0.679174818
CDCA7	0.527565255
TNFRSF12A	-0.429558828
UQCRC2	0.348921007
CACNB1	0.328929374
PTPRO	-0.420835373
SNX13	0.259808024
TBC1D12	0.274951096
SFMBT2	-0.420701673
CTSF	-0.359608055
EZH2	0.309596581
ATP6AP2	-0.288467888
TMEM65	0.301019418
YKT6	-0.220873344
CRISPLD2	-0.701417497
HLA.DOB	-0.539834667
IKBKE	-0.311496626
MAGEB2	-1.32434801
ACAT2	0.3399108
MMRN1	-0.596830349
PMS2	0.251158605
NDUFB4	0.199367326
DYNC1LI1	0.217843343
FOXP1	-0.416577756
IQSEC2	-0.354091606
ZNF493	0.313541855
FANK1	0.405770412
TRIM6	-0.474660981
PBK	0.39426623
SPSB1	-0.411708925
CC2D1A	0.243530136
PODXL2	0.622708739
NDUFA4	0.310098039
KCNAB3	0.615236095
CCR1	-0.589837305
GLYCTK	-0.325360219
ACOT9	-0.235352801
NLGN3	0.382560729
IL26	-0.801143565
SLAMF1	-0.540327837
RAPGEF1	-0.17367556
SDS	-0.511709289
CIB1	-0.274253126
SPAST	0.329514688
SERP1	0.247777108
MESP1	0.538247858
CLSPN	0.313369956
DEDD	-0.197557434
GLIS1	-0.532006967
MRPS34	-0.224130182
KCTD17	-0.237606778
PHLDA3	-0.416366729
BARD1	0.331557585
KLRC1	-0.454918134
TIPARP	0.307089972
B3GALT2	0.582035228
CERKL	-0.470964432
HYPK	0.320270035
SLC25A14	-0.270151787
ROM1	-0.290490259
SNAI3	-0.3720443
TERT	0.689197618
SQLE	0.389944153
GPD1L	-0.263829149
MON2	0.217886992
ARRDC3	0.3230255
GGA1	-0.203575138
C17orf49	-0.356005677
BTG3	0.34694786
DGUOK	-0.180502918
CREBL2	-0.24950438
ABCG1	-0.355379396
TEX15	0.687381463
UBE2L3	-0.179161725
DUSP18	-0.307403989
KRTAP5.1	0.467986926
RP2	-0.241106079
SPOCD1	-0.558891303
AMFR	-0.172951189
SBDS	0.383674859
IDH3G	-0.224719217
GDPD1	0.406540271
USPL1	0.247859775
DNAJB5	-0.301708549
PPA1	0.267169779
TMEM74	0.618256621
ZMYM1	0.242275039
S100P	0.770740293
CCL2	-0.690845888
